time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-10T21:34:46.440Z,52.0508333,-176.0833333,5.5,0.27,ml,5,108,0.01776,0.16,av,av70869654,2020-02-12T19:57:07.850Z,"43km ENE of Adak, Alaska",earthquake,0.76,1.23,0.411,5,reviewed,av,av
2020-02-10T21:34:34.150Z,65.4028,-145.0606,6.4,2.4,ml,,,,0.82,ak,ak0201w5qoxh,2020-02-10T21:43:12.031Z,"18km WSW of Circle Hot Springs Station, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-10T21:34:00.200Z,36.0906667,-117.8671667,3.35,0.87,ml,10,154,0.02865,0.08,ci,ci39297800,2020-02-11T16:16:57.549Z,"9km NE of Coso Junction, CA",earthquake,0.2,0.35,0.137,8,reviewed,ci,ci
2020-02-10T21:30:13.213Z,61.7485,-150.6926,51.7,1.8,ml,,,,0.6,ak,ak0201w5psgk,2020-02-10T21:35:57.958Z,"34km W of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-02-10T21:27:42.403Z,64.2429,-150.1983,2.1,1.8,ml,,,,0.66,ak,ak0201w5p7jr,2020-02-10T21:37:08.655Z,"64km SW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-10T21:11:45.464Z,35.5502,139.586,23.26,3.2,ml,,224,1.442,0.44,us,us70007mvi,2020-02-12T10:51:54.721Z,"9km S of Komae, Japan",earthquake,7,10.4,0.115,10,reviewed,us,us
2020-02-10T21:05:01.980Z,38.8336678,-122.8036652,1.58,1.01,md,20,52,0.01141,0.03,nc,nc73338051,2020-02-10T21:19:02.513Z,"7km W of Cobb, CA",earthquake,0.22,0.48,0.09,3,automatic,nc,nc
2020-02-10T21:01:25.590Z,52.0385,-176.1018333,-1.8,-0.23,ml,4,153,0.02713,0.25,av,av70869649,2020-02-12T19:44:32.110Z,"42km ENE of Adak, Alaska",earthquake,0.56,2.41,0.344,4,reviewed,av,av
2020-02-10T20:41:21.797Z,58.4628,-152.0921,48.5,2.4,ml,,,,0.49,ak,ak0201w56qbo,2020-02-10T22:12:34.040Z,"78km NNE of Kodiak, Alaska",earthquake,,1,,,automatic,ak,ak
2020-02-10T20:40:24.930Z,46.8575,-112.5138333,14.24,1.02,ml,9,100,0.115,0.08,mb,mb80381369,2020-02-10T22:53:02.640Z,"16km SE of Lincoln, Montana",earthquake,0.44,0.68,0.178,2,reviewed,mb,mb
2020-02-10T20:39:13.489Z,61.3817,-141.2117,11.9,1.6,ml,,,,0.13,ak,ak0201w56abs,2020-02-10T20:52:07.399Z,"160km NNE of Cape Yakataga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-02-10T20:37:21.230Z,55.3839,-156.9904,35.4,3.6,ml,,,,0.73,ak,ak0201w55vhv,2020-02-10T22:20:23.040Z,"101km WSW of Chirikof Island, Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-02-10T20:34:52.710Z,52.0653333,-176.078,6.38,0.44,ml,5,123,0.02626,0.11,av,av70869644,2020-02-12T19:41:30.250Z,"44km ENE of Adak, Alaska",earthquake,0.66,0.84,0.223,5,reviewed,av,av
2020-02-10T20:27:19.380Z,44.303,-110.5313333,7.86,0.59,md,11,109,0.03907,0.11,uu,uu60359542,2020-02-10T22:02:57.410Z,"29km SE of Old Faithful Geyser, Wyoming",earthquake,0.38,0.45,0.471,5,reviewed,uu,uu
2020-02-10T20:23:22.490Z,36.2251667,-120.7986667,7.33,1.57,md,30,133,0.009479,0.08,nc,nc73338036,2020-02-14T19:59:02.288Z,"22km ENE of San Lucas, CA",earthquake,0.28,0.27,0.341,19,reviewed,nc,nc
2020-02-10T20:14:48.370Z,58.3776667,-154.6713333,5.53,-0.15,ml,6,216,0.06868,0.17,av,av70869634,2020-02-12T19:34:26.800Z,"101km NNW of Larsen Bay, Alaska",earthquake,2.56,1.95,0.189,5,reviewed,av,av
2020-02-10T20:08:01.250Z,17.906,-66.9055,12,2.87,md,11,225,0.0739,0.22,pr,pr2020041015,2020-02-11T09:16:11.014Z,"8km SSE of Guanica, Puerto Rico",earthquake,1.09,0.61,0.27,8,reviewed,pr,pr
2020-02-10T19:56:41.009Z,35.11616667,-95.4105,5,1.85,ml,29,142,0.594783283,0.2,ok,ok2020cwpp,2020-02-10T20:09:21.099Z,"3km WSW of Quinton, Oklahoma",earthquake,,2,0.26,11,reviewed,ok,ok
2020-02-10T19:54:26.550Z,19.2024994,-155.4765015,34.89,1.82,md,32,99,0.04877,0.13,hv,hv71378097,2020-02-10T19:57:47.630Z,"0km SE of Pahala, Hawaii",earthquake,0.8,0.96,0.19,4,automatic,hv,hv
2020-02-10T19:52:59.659Z,36.36133333,-98.15266667,6.5,1.97,ml,98,67,0,0.17,ok,ok2020cwpm,2020-02-10T20:05:17.040Z,"23km SSE of Helena, Oklahoma",earthquake,,0.4,0.22,44,reviewed,ok,ok
2020-02-10T19:52:01.422Z,-59.8598,-25.8642,10,5.1,mb,,80,8.04,0.8,us,us70007mr1,2020-02-10T22:52:05.040Z,"99km SSE of Bristol Island, South Sandwich Islands",earthquake,11.6,1.9,0.069,69,reviewed,us,us
2020-02-10T19:48:17.260Z,19.2203331,-155.4168396,32.54,2.14,md,42,138,0.02501,0.12,hv,hv71378092,2020-02-10T19:51:34.660Z,"6km ENE of Pahala, Hawaii",earthquake,0.54,0.58,0.14,15,automatic,hv,hv
2020-02-10T19:45:38.450Z,38.8170013,-122.7968369,2.51,0.55,md,18,48,0.009099,0.01,nc,nc73338031,2020-02-10T19:51:04.016Z,"6km NW of The Geysers, CA",earthquake,0.27,0.72,,1,automatic,nc,nc
2020-02-10T19:44:33.020Z,38.8455,-122.828,1.92,0.21,md,13,111,0.009045,0.02,nc,nc73338026,2020-02-14T17:56:03.713Z,"10km WNW of Cobb, CA",earthquake,0.27,0.51,0.146,2,reviewed,nc,nc
2020-02-10T19:43:17.850Z,19.182333,-155.446167,36.76,1.76,md,37,203,0.0716,0.11,hv,hv71378082,2020-02-10T19:46:28.660Z,"4km SE of Pahala, Hawaii",earthquake,0.89,0.67,0.31,7,automatic,hv,hv
2020-02-10T19:39:07.010Z,38.8058333,-122.7421667,0.63,0.31,md,8,168,0.01369,0.03,nc,nc73338021,2020-02-13T01:46:03.224Z,"2km SW of Cobb, CA",earthquake,0.34,0.54,,1,reviewed,nc,nc
2020-02-10T19:31:54.290Z,33.3156667,-116.4195,4.83,2.56,ml,89,16,0.04521,0.2,ci,ci39297768,2020-02-12T06:05:23.724Z,"8km NNW of Borrego Springs, CA",earthquake,0.12,0.46,0.161,100,reviewed,ci,ci
2020-02-10T19:31:22.910Z,38.8448333,-122.8271667,2.18,0.55,md,21,105,0.009005,0.03,nc,nc73338011,2020-02-14T17:52:03.691Z,"9km WNW of Cobb, CA",earthquake,0.19,0.39,0.47,2,reviewed,nc,nc
2020-02-10T19:29:34.420Z,19.4016667,-155.2665,0.2,1.84,ml,23,33,0.003435,0.08,hv,hv71378067,2020-02-11T00:18:12.620Z,"4km SW of Volcano, Hawaii",earthquake,0.13,0.15,0.177,11,reviewed,hv,hv
2020-02-10T19:19:33.010Z,37.6508333,-118.916,2.76,0.39,md,9,114,0.009072,0.06,nc,nc73338006,2020-02-11T01:17:03.057Z,"6km ENE of Mammoth Lakes, CA",earthquake,0.5,0.97,0.27,8,reviewed,nc,nc
2020-02-10T19:15:26.570Z,38.8281667,-122.815,1.94,1.08,md,27,43,0.006124,0.03,nc,nc73338001,2020-02-14T17:37:02.583Z,"8km NW of The Geysers, CA",earthquake,0.14,0.3,0.22,4,reviewed,nc,nc
2020-02-10T19:07:06.480Z,33.5701667,-116.6088333,11.8,1.05,ml,29,48,0.01847,0.14,ci,ci39297736,2020-02-10T19:32:08.126Z,"6km ENE of Anza, CA",earthquake,0.18,0.35,0.122,10,reviewed,ci,ci
2020-02-10T19:06:47.040Z,33.7091667,-116.8378333,15.29,1.3,ml,40,41,0.07499,0.2,ci,ci39297728,2020-02-12T17:08:41.800Z,"7km SE of Valle Vista, CA",earthquake,0.23,0.48,0.153,23,reviewed,ci,ci
2020-02-10T19:04:35.000Z,33.7103333,-116.8123333,14.56,0.87,ml,23,101,0.08183,0.15,ci,ci39297720,2020-02-11T22:46:32.983Z,"9km ESE of Valle Vista, CA",earthquake,0.33,0.53,0.124,11,reviewed,ci,ci
2020-02-10T19:02:00.890Z,46.015,-112.4645,-2,1.82,ml,13,115,0.064,0.13,mb,mb80381304,2020-02-10T19:13:49.650Z,"5km ENE of Butte, Montana",quarry blast,0.46,31.61,0.281,6,reviewed,mb,mb
2020-02-10T18:59:41.650Z,38.8305016,-122.805336,1.71,0.88,md,11,70,0.008003,0.01,nc,nc73337991,2020-02-10T19:15:05.939Z,"7km W of Cobb, CA",earthquake,0.32,1.06,,1,automatic,nc,nc
2020-02-10T18:47:09.567Z,66.3478,-157.4868,0.8,2,ml,,,,0.68,ak,ak0201w414ir,2020-02-10T18:55:27.856Z,"67km SSW of Kobuk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-02-10T18:45:27.810Z,36.7481667,-121.6073333,-0.27,1.41,md,11,206,0.009905,0.1,nc,nc73337986,2020-02-14T17:28:05.091Z,"6km ESE of Prunedale, CA",quarry blast,0.57,31.61,0.198,9,reviewed,nc,nc
2020-02-10T18:41:44.340Z,44.3003333,-110.5263333,8.12,1.12,md,12,115,0.03634,0.12,uu,uu60359517,2020-02-10T21:57:16.230Z,"29km SE of Old Faithful Geyser, Wyoming",earthquake,0.43,0.73,0.288,8,reviewed,uu,uu
2020-02-10T18:25:28.607Z,62.4633,-151.2801,75.6,1.2,ml,,,,0.45,ak,ak0201w3wg7l,2020-02-10T21:26:28.006Z,"62km WNW of Talkeetna, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-02-10T18:20:09.856Z,13.1719,93.2472,45.87,5,mb,,79,1.585,1.06,us,us70007mpw,2020-02-11T00:04:23.040Z,"172km NNE of Bamboo Flat, India",earthquake,4.4,8.5,0.065,74,reviewed,us,us
2020-02-10T18:19:17.220Z,35.8476667,-117.6546667,6.94,1.47,ml,18,92,0.05632,0.14,ci,ci39297696,2020-02-11T16:01:59.469Z,"24km WNW of Searles Valley, CA",earthquake,0.21,0.44,0.148,21,reviewed,ci,ci
2020-02-10T18:06:59.530Z,36.33216667,-96.95316667,3.11,1.31,ml,43,41,0.071985874,0.17,ok,ok2020cwlz,2020-02-10T18:15:49.344Z,"13km W of Pawnee, Oklahoma",earthquake,,0.8,0.22,17,reviewed,ok,ok
2020-02-10T18:00:15.810Z,44.5551667,-110.3836667,4.57,0.57,md,6,185,0.01371,0.2,uu,uu60359512,2020-02-10T19:30:09.680Z,"36km ENE of Old Faithful Geyser, Wyoming",earthquake,4.04,2.5,0.564,3,reviewed,uu,uu
2020-02-10T17:52:28.079Z,36.33766667,-96.954,5.54,2.26,ml,98,25,0,0.23,ok,ok2020cwln,2020-02-11T00:09:14.040Z,"13km W of Pawnee, Oklahoma",earthquake,,0.4,0.24,44,reviewed,ok,ok
2020-02-10T17:37:08.057Z,63.2552,-149.9499,84.5,1.8,ml,,,,0.72,ak,ak0201w3djlf,2020-02-10T17:49:24.572Z,"52km WSW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-02-10T17:37:00.927Z,58.6478,-152.3066,0,2,ml,,,,0.6,ak,ak0201w3dj39,2020-02-10T17:41:32.093Z,"95km N of Kodiak, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-10T17:35:21.210Z,52.0658333,-176.1083333,-0.28,0.08,ml,4,160,0.02619,0.08,av,av70869629,2020-02-12T19:26:52.600Z,"43km ENE of Adak, Alaska",earthquake,0.55,0.45,0.26,4,reviewed,av,av
2020-02-10T17:23:19.190Z,17.982,-66.721,16,3.14,md,11,192,0.1299,0.18,pr,pr2020041012,2020-02-11T02:40:59.392Z,"7km S of Tallaboa, Puerto Rico",earthquake,0.83,0.45,0.34,7,reviewed,pr,pr
2020-02-10T17:18:17.076Z,61.1631,-152.228,0.3,1.8,ml,,,,0.68,ak,ak0201w39hqd,2020-02-10T17:26:44.318Z,"73km NW of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-10T17:05:41.689Z,57.0029,-154.5558,7.2,2,ml,,,,0.71,ak,ak0201w36rex,2020-02-10T17:10:29.383Z,"69km SSW of Larsen Bay, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-02-10T16:41:34.310Z,34.451,-117.989,7.78,0.65,ml,8,118,0.02783,0.1,ci,ci39297632,2020-02-10T17:37:05.061Z,"8km S of Littlerock, CA",earthquake,0.35,0.44,0.187,3,reviewed,ci,ci
2020-02-10T16:36:38.670Z,34.916,-116.8338333,8.02,1.98,ml,29,69,0.14,0.14,ci,ci39297624,2020-02-10T18:26:53.451Z,"17km E of Barstow, CA",earthquake,0.18,0.67,0.129,46,reviewed,ci,ci
2020-02-10T16:35:47.600Z,51.8545,-177.9128333,6.65,2.14,ml,8,133,0.06328,0.22,av,av62134631,2020-02-12T19:06:43.130Z,"16km ESE of Tanaga Volcano, Alaska",earthquake,1.05,0.57,0.205,9,reviewed,av,av
2020-02-10T16:27:37.420Z,17.9143,-66.8401,10,2.94,md,11,217,0.0723,0.07,pr,pr2020041014,2020-02-10T18:05:23.471Z,"8km SE of Maria Antonia, Puerto Rico",earthquake,0.74,0.41,0.16,4,reviewed,pr,pr
2020-02-10T16:22:12.810Z,36.4685,-98.82183333,6.37,1.64,ml,27,133,0.025195056,0.1,ok,ok2020cwim,2020-02-10T16:32:25.817Z,"34km E of Mooreland, Oklahoma",earthquake,,0.2,0.17,11,reviewed,ok,ok
2020-02-10T16:18:20.510Z,45.36183333,-121.687,3.06,0.83,ml,6,106,,0.05,uw,uw61572917,2020-02-15T01:16:45.460Z,"23km E of Mount Hood Village, Oregon",earthquake,0.39,0.54,0.186376287,3,reviewed,uw,uw
2020-02-10T16:15:56.008Z,19.1984,-67.503,13.45,2.5,ml,,231,0.816,0.14,us,us70007mle,2020-02-11T00:18:53.055Z,"89km NNW of San Antonio, Puerto Rico",earthquake,2.8,8.6,0.083,19,reviewed,us,us
2020-02-10T16:06:11.178Z,-7.2796,128.8016,156.35,4.3,mb,,75,2.572,0.99,us,us70007mla,2020-02-10T16:28:01.040Z,"287km WNW of Saumlaki, Indonesia",earthquake,9.9,10.3,0.142,14,reviewed,us,us
2020-02-10T15:48:53.240Z,19.1854992,-155.4586639,33.35,2.28,md,40,115,0.03011,0.13,hv,hv71377972,2020-02-10T15:54:29.210Z,"3km SE of Pahala, Hawaii",earthquake,0.62,0.77,0.21,22,automatic,hv,hv
2020-02-10T15:33:18.520Z,17.9215,-66.852,12,2.48,md,5,228,0.0601,0.03,pr,pr2020041013,2020-02-10T17:32:19.484Z,"7km SSE of Maria Antonia, Puerto Rico",earthquake,0.85,0.52,0.14,2,reviewed,pr,pr
2020-02-10T15:07:21.510Z,17.9556,-66.8241,12,1.55,md,9,205,0.0584,0.11,pr,pr2020041011,2020-02-10T16:25:11.366Z,"4km S of Indios, Puerto Rico",earthquake,0.83,0.48,0.68,2,reviewed,pr,pr
2020-02-10T15:07:21.480Z,19.2091675,-155.4181671,32.1,2.11,md,25,150,0.03429,0.12,hv,hv71377967,2020-02-10T15:10:27.220Z,"6km E of Pahala, Hawaii",earthquake,1.04,0.79,0.26,3,automatic,hv,hv
2020-02-10T15:05:35.950Z,37.591,-119.0093333,1.31,0.54,md,12,231,0.02373,0.05,nc,nc73337946,2020-02-11T19:08:03.948Z,"6km SSW of Mammoth Lakes, CA",earthquake,0.75,0.44,0.177,11,reviewed,nc,nc
2020-02-10T15:00:49.140Z,19.2086658,-155.3908386,31.64,1.83,md,35,160,0.0857,0.12,hv,hv71377962,2020-02-10T15:03:55.320Z,"9km E of Pahala, Hawaii",earthquake,0.84,0.9,0.19,6,automatic,hv,hv
2020-02-10T14:52:26.859Z,36.41833333,-99.12983333,7.16,1.72,ml,26,116,0.113377751,0.23,ok,ok2020cwfo,2020-02-10T16:13:15.218Z,"7km ESE of Mooreland, Oklahoma",earthquake,,0.7,0.21,11,reviewed,ok,ok
2020-02-10T14:52:17.369Z,33.4037,141.3313,47.04,4.6,mb,,101,1.303,0.64,us,us70007mjv,2020-02-10T17:14:52.040Z,"147km ENE of Hachijo-jima, Japan",earthquake,3.8,7.7,0.092,35,reviewed,us,us
2020-02-10T14:40:36.327Z,60.4817,-148.283,0.6,1.8,ml,,,,0.51,ak,ak0201w1ly5s,2020-02-10T14:43:41.282Z,"39km SE of Whittier, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-02-10T14:36:19.630Z,45.9685,-111.2426667,5.73,0.5,ml,5,210,0.183,0.09,mb,mb80381364,2020-02-10T22:45:50.930Z,"14km NNE of Manhattan, Montana",earthquake,0.95,7.02,0.171,2,reviewed,mb,mb
2020-02-10T14:09:24.917Z,61.3474,-150.0264,15.3,2.5,ml,,,,0.91,ak,ak0201w1fa3g,2020-02-10T21:20:00.483Z,"11km N of Anchorage, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-10T14:05:42.520Z,37.6271667,-118.8816667,6.6,0.76,md,17,87,0.01695,0.04,nc,nc73337931,2020-02-11T20:10:03.328Z,"9km E of Mammoth Lakes, CA",earthquake,0.38,0.67,0.261,16,reviewed,nc,nc
2020-02-10T14:03:52.530Z,37.6295,-118.8806667,6.39,0.29,md,11,105,0.01755,0.05,nc,nc73337936,2020-02-11T00:35:03.772Z,"9km E of Mammoth Lakes, CA",earthquake,0.51,0.97,0.226,10,reviewed,nc,nc
2020-02-10T13:58:34.299Z,36.42916667,-99.126,6.43,1.4,ml,23,225,0.104379517,0.36,ok,ok2020cwdu,2020-02-10T19:25:36.978Z,"7km E of Mooreland, Oklahoma",earthquake,,1.1,0.13,10,reviewed,ok,ok
2020-02-10T13:52:06.032Z,19.048,-64.3739,35,3.1,ml,,319,1.133,0.52,us,us70007mja,2020-02-10T21:54:35.344Z,"74km NNE of Road Town, British Virgin Islands",earthquake,12.2,2,0.076,23,reviewed,us,us
2020-02-10T13:41:05.751Z,39.4103,-119.8446,11.6,0.6,ml,11,99.82,0.176,0.1597,nn,nn00716865,2020-02-11T02:08:49.027Z,"13km SSW of Reno, Nevada",earthquake,,2.3,0.54,2,reviewed,nn,nn
2020-02-10T13:39:40.240Z,45.8568333,-111.3343333,5.95,0.45,ml,4,203,0.306,0.07,mb,mb80381359,2020-02-10T22:40:59.100Z,"0km W of Manhattan, Montana",earthquake,1.16,6.76,,0,reviewed,mb,mb
2020-02-10T13:27:24.320Z,36.8761667,-121.6223333,5.28,0.39,md,13,58,0.03051,0.21,nc,nc73337926,2020-02-14T17:30:03.537Z,"2km SE of Aromas, CA",earthquake,0.38,1.98,0.182,11,reviewed,nc,nc
2020-02-10T13:26:21.306Z,62.2376,-150.2477,31.9,1.4,ml,,,,0.49,ak,ak0201w0xhcn,2020-02-10T13:29:44.361Z,"12km SW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-02-10T13:20:05.810Z,38.8293343,-122.8153305,2.16,0.88,md,9,65,0.01659,0.02,nc,nc73337921,2020-02-10T14:13:03.591Z,"8km NW of The Geysers, CA",earthquake,0.35,1.44,,1,automatic,nc,nc
2020-02-10T13:17:13.710Z,37.7725,-113.8171667,7.21,1.03,md,10,101,0.299,0.13,uu,uu60359507,2020-02-10T21:38:15.080Z,"23km NNW of Enterprise, Utah",earthquake,0.51,4.2,0.267,7,reviewed,uu,uu
2020-02-10T13:14:43.140Z,38.8214989,-122.8143311,1.89,0.9,md,8,78,0.01625,0.01,nc,nc73337916,2020-02-10T13:46:02.430Z,"7km NW of The Geysers, CA",earthquake,0.4,1.07,0.02,2,automatic,nc,nc
2020-02-10T13:14:20.480Z,44.5745,-110.3618333,4.15,2.35,ml,19,61,0.03175,0.1,uu,uu60359502,2020-02-10T14:59:13.370Z,"39km ENE of Old Faithful Geyser, Wyoming",earthquake,0.24,0.37,0.179,4,reviewed,uu,uu
2020-02-10T13:11:50.120Z,58.3226667,-154.996,0.82,-0.31,ml,4,175,0.04425,0.04,av,av70869614,2020-02-12T18:57:39.130Z,"105km ESE of King Salmon, Alaska",earthquake,0.85,0.9,0.122,4,reviewed,av,av
2020-02-10T13:08:03.190Z,19.2094994,-155.4468384,37.01,2.38,md,48,121,0.05431,0.11,hv,hv71377922,2020-02-10T14:10:38.040Z,"3km NNE of Pahala, Hawaii",earthquake,0.45,0.61,0.21,29,automatic,hv,hv
2020-02-10T13:06:31.520Z,33.7923333,-116.7748333,13.77,1.06,ml,33,40,0.04523,0.23,ci,ci39297552,2020-02-10T14:52:22.216Z,"8km NW of Idyllwild, CA",earthquake,0.45,0.61,0.206,26,reviewed,ci,ci
2020-02-10T13:02:25.380Z,44.5701667,-110.3681667,4.17,1.14,md,12,75,0.02583,0.09,uu,uu60359492,2020-02-10T15:10:36.580Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake,0.24,0.31,0.217,8,reviewed,uu,uu
2020-02-10T13:01:42.590Z,44.5668333,-110.3616667,3.45,0.76,md,11,75,0.02924,0.12,uu,uu60359497,2020-02-10T19:10:37.870Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake,0.34,0.65,0.297,6,reviewed,uu,uu
2020-02-10T12:59:36.540Z,44.566,-110.3646667,2.88,1.91,ml,20,59,0.02696,0.14,uu,uu60359487,2020-02-10T15:00:12.090Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake,0.29,0.67,0.43,3,reviewed,uu,uu
2020-02-10T12:57:23.700Z,44.5698333,-110.3626667,3.5,1.87,ml,19,45,0.02938,0.13,uu,uu60359482,2020-02-10T14:46:52.820Z,"39km ENE of Old Faithful Geyser, Wyoming",earthquake,0.27,0.6,0.177,3,reviewed,uu,uu
2020-02-10T12:46:57.861Z,38.6158,-119.7185,17.5,1.4,ml,8,182,0.245,0.1779,nn,nn00716864,2020-02-11T02:08:46.604Z,"30km S of Gardnerville Ranchos, Nevada",earthquake,,2,0.2,2,reviewed,nn,nn
2020-02-10T12:46:49.980Z,38.8421669,-122.8410034,1.84,0.58,md,9,171,0.005597,0.01,nc,nc73337911,2020-02-10T13:18:04.261Z,"10km NW of The Geysers, CA",earthquake,0.58,0.88,,1,automatic,nc,nc
2020-02-10T12:17:20.950Z,34.2806667,-116.3816667,8.52,1.14,ml,29,53,0.01081,0.15,ci,ci39297536,2020-02-10T21:54:48.573Z,"17km NNW of Joshua Tree, CA",earthquake,0.2,0.36,0.064,18,reviewed,ci,ci
2020-02-10T12:14:03.050Z,19.2296658,-155.412674,32.67,1.7,md,26,151,0.01632,0.12,hv,hv71377897,2020-02-10T12:17:22.350Z,"7km ENE of Pahala, Hawaii",earthquake,0.58,0.82,0.11,3,automatic,hv,hv
2020-02-10T12:12:38.700Z,36.29216667,-98.18033333,6.59,1.91,ml,51,78,0.044091348,0.19,ok,ok2020cwah,2020-02-10T20:01:54.829Z,"23km NNE of Okeene, Oklahoma",earthquake,,0.3,0.25,6,reviewed,ok,ok
2020-02-10T11:58:59.749Z,66.4077,-157.7252,26.7,1.5,ml,,,,1.08,ak,ak0201vzxjzy,2020-02-10T12:08:18.604Z,"67km SW of Kobuk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-02-10T11:47:26.670Z,33.7905,-116.9161667,13.26,0.78,ml,18,107,0.1033,0.15,ci,ci39297528,2020-02-10T21:31:41.417Z,"4km E of San Jacinto, CA",earthquake,0.36,0.69,0.299,5,reviewed,ci,ci
2020-02-10T11:27:02.810Z,19.477,-155.5895,-1.04,1.32,md,40,49,0.01082,0.13,hv,hv71377862,2020-02-11T03:44:24.630Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.17,0.112,20,reviewed,hv,hv
2020-02-10T11:24:00.093Z,57.0352,-153.5568,35,2.8,ml,,,,0.5,ak,ak0201vzq53p,2020-02-14T11:33:12.040Z,"59km SSE of Larsen Bay, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-10T11:23:31.843Z,61.5166,-149.9057,42.4,1.3,ml,,,,0.52,ak,ak0201vzpzts,2020-02-10T11:26:18.410Z,"2km ESE of Big Lake, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-02-10T11:20:42.842Z,31.6923,-104.329,2.35,2.7,ml,,70,0.349,0.4,us,us70007mhx,2020-02-10T11:32:43.040Z,"69km SSW of Loving, New Mexico",earthquake,1.3,4.6,0.055,44,reviewed,us,us
2020-02-10T11:18:05.790Z,17.9503,-66.8306,10,2.71,md,9,207,0.0546,0.06,pr,pr2020041010,2020-02-10T12:52:54.440Z,"4km SSW of Indios, Puerto Rico",earthquake,0.88,0.35,0.12,3,reviewed,pr,pr
2020-02-10T11:14:52.656Z,59.9814,-151.4755,45.7,1.7,ml,,,,0.36,ak,ak0201vzo3zq,2020-02-10T11:24:07.219Z,"29km NNW of Fritz Creek, Alaska",earthquake,,1.6,,,automatic,ak,ak
2020-02-10T11:08:53.834Z,61.6418,-146.3233,29.6,1.7,ml,,,,0.69,ak,ak0201vzmtrx,2020-02-10T11:13:44.382Z,"56km N of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-10T11:00:37.660Z,35.9125,-117.6811667,4.22,1.32,ml,21,74,0.04327,0.08,ci,ci39297520,2020-02-11T15:58:37.040Z,"20km E of Little Lake, CA",earthquake,0.12,0.28,0.144,17,reviewed,ci,ci
2020-02-10T10:52:52.908Z,37.0757,-97.9833,5.69,2.8,ml,,96,0.151,0.37,us,us70007mhl,2020-02-10T18:55:42.961Z,"9km SSE of Anthony, Kansas",earthquake,1.7,2.5,0.058,39,reviewed,us,us
2020-02-10T10:42:35.602Z,58.2801,-154.9368,1.1,1.7,ml,,,,0.41,ak,ak0201vz8n59,2020-02-12T01:24:19.190Z,"103km NW of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-10T10:39:15.840Z,33.5923333,-116.8026667,6.3,0.6,ml,22,77,0.03222,0.19,ci,ci39297512,2020-02-10T14:52:57.218Z,"13km WNW of Anza, CA",earthquake,0.33,0.82,0.098,11,reviewed,ci,ci
2020-02-10T10:31:04.240Z,38.8125,-122.8293304,1.66,0.78,md,11,78,0.01119,0.02,nc,nc73337906,2020-02-10T11:03:04.469Z,"7km WNW of The Geysers, CA",earthquake,0.3,0.68,0.14,2,automatic,nc,nc
2020-02-10T10:11:08.822Z,36.4534,144.029,37.09,4.8,mb,,139,4.659,0.77,us,us70007mhd,2020-02-12T10:57:57.441Z,"288km ESE of Iwaki, Japan",earthquake,9.5,6.4,0.044,162,reviewed,us,us
2020-02-10T10:08:52.790Z,53.7138333,-167.0046667,11.77,-0.19,ml,4,338,0.1099,0.15,av,av70869534,2020-02-12T01:27:48.170Z,"35km WSW of Unalaska, Alaska",earthquake,3.07,1.32,0.045,4,reviewed,av,av
2020-02-10T10:05:59.560Z,35.3593333,-117.8145,6.38,1.1,ml,19,73,0.09521,0.15,ci,ci39297504,2020-02-11T15:52:52.162Z,"16km W of Johannesburg, CA",earthquake,0.22,0.79,0.18,14,reviewed,ci,ci
2020-02-10T10:01:27.610Z,19.1988335,-155.4620056,34.88,2.34,md,51,107,0.04319,0.1,hv,hv71377812,2020-02-10T10:04:46.700Z,"2km ESE of Pahala, Hawaii",earthquake,0.49,0.55,0.11,20,automatic,hv,hv
2020-02-10T09:45:37.970Z,60.5201667,-152.7965,5.08,-0.48,ml,6,122,0.03991,0.04,av,av70869529,2020-02-12T01:21:43.340Z,"4km NW of Redoubt Volcano, Alaska",earthquake,0.33,0.74,0.176,6,reviewed,av,av
